,cancel_rate,iso_region,month,name,num_cancelled,num_flights,origin
1337,0.0,US-AK,6,Yakutat Airport,0,60,YAK
5,0.0298804780876,,6,US average,15465,517562,
5,0.0499040307102,,6,Northeast,3796,76066,
5,0.0281686458448,,6,South,5387,191241,
5,0.0310448284595,,6,Midwest,3187,102658,
5,0.0209692608928,,6,West,3095,147597,
1338,0.0208333333333,US-PA,7,Lehigh Valley International Airport,10,480,ABE
1339,0.0338164251208,US-TX,7,Abilene Regional Airport,7,207,ABI
1340,0.00531416067521,US-NM,7,Albuquerque International Sunport Airport,17,3199,ABQ
1341,0.0295358649789,US-TX,7,Waco Regional Airport,7,237,ACT
1342,0.0161290322581,US-AK,7,Kodiak Airport,1,62,ADQ
1343,0.078125,US-AK,7,King Salmon Airport,5,64,AKN
1344,0.00937709310114,US-NY,7,Albany International Airport,14,1493,ALB
1345,0.019801980198,US-TX,7,Rick Husband Amarillo International Airport,10,505,AMA
1346,0.0230891719745,US-AK,7,Ted Stevens Anchorage International Airport,58,2512,ANC
1347,0.028270287169,US-GA,7,Hartsfield Jackson Atlanta International Airport,633,22391,ATL
1348,0.0117831893166,US-TX,7,Austin Robert Mueller Municipal,45,3819,AUS
1349,0.00645161290323,US-NC,7,Asheville Regional Airport,1,155,AVL
1350,0.0241935483871,US-PA,7,Wilkes Barre Scranton International Airport,3,124,AVP
1351,0.0386473429952,US-MI,7,Kalamazoo Battle Creek International Airport,8,207,AZO
1352,0.016717325228,US-CT,7,Bradley International Airport,55,3290,BDL
1353,0.0,US-AK,7,Bethel Airport,0,93,BET
1354,0.0258064516129,US-CA,7,Meadows Field,4,155,BFL
1355,0.0,US-NY,7,Greater Binghamton/Edwin A Link field,0,14,BGM
1356,0.0294117647059,US-ME,7,Bangor International Airport,12,408,BGR
1357,0.00659472422062,US-AL,7,Birmingham-Shuttlesworth International Airport,11,1668,BHM
1358,0.0179211469534,US-MT,7,Billings Logan International Airport,5,279,BIL
1359,0.0,US-ND,7,Bismarck Municipal Airport,0,124,BIS
1360,0.0916666666667,US-IL,7,Central Illinois Regional Airport at Bloomington-Normal,11,120,BMI
1361,0.00773300773301,US-TN,7,Nashville International Airport,38,4914,BNA
1362,0.0027397260274,US-ID,7,Boise Air Terminal/Gowen field,3,1095,BOI
1363,0.0532491705106,US-MA,7,General Edward Lawrence Logan International Airport,658,12357,BOS
1364,0.0134228187919,US-TX,7,Southeast Texas Regional Airport,2,149,BPT
1366,0.0,US-TX,7,Brownsville South Padre Island International Airport,0,23,BRO
1367,0.05,US-AK,7,Wiley Post Will Rogers Memorial Airport,4,80,BRW
1368,0.0089552238806,US-LA,7,"Baton Rouge Metropolitan, Ryan Field",3,335,BTR
1369,0.0668151447661,US-VT,7,Burlington International Airport,30,449,BTV
1370,0.0159547092126,US-NY,7,Buffalo Niagara International Airport,31,1943,BUF
1371,0.0179615705931,US-CA,7,Bob Hope Airport,43,2394,BUR
1372,0.0120359955006,US-MD,7,Baltimore/Washington International Thurgood Marshall Airport,107,8890,BWI
1373,0.0,US-MT,7,Gallatin Field,0,160,BZN
1374,0.0324483775811,US-SC,7,Columbia Metropolitan Airport,11,339,CAE
1375,0.0119047619048,US-OH,7,Akron Canton Regional Airport,1,84,CAK
1376,0.0,US-AK,7,Merle K (Mudhole) Smith Airport,0,62,CDV
1377,0.0386740331492,US-TN,7,Lovell Field,7,181,CHA
1378,0.0507518796992,US-SC,7,Charleston Air Force Base-International Airport,27,532,CHS
1379,0.027027027027,US-IA,7,The Eastern Iowa Airport,18,666,CID
1380,0.0162138475022,US-OH,7,Cleveland Hopkins International Airport,74,4564,CLE
1381,0.0418604651163,US-TX,7,Easterwood Field,9,215,CLL
1382,0.0177295808589,US-NC,7,Charlotte Douglas International Airport,206,11619,CLT
1383,0.0229584423133,US-OH,7,Port Columbus International Airport,79,3441,CMH
1384,0.0779220779221,US-IL,7,University of Illinois Willard Airport,12,154,CMI
1385,0.0172101449275,US-CO,7,City of Colorado Springs Municipal Airport,19,1104,COS
1386,0.0189473684211,US-TX,7,Corpus Christi International Airport,9,475,CRP
1387,0.0537634408602,US-WV,7,Yeager Airport,5,93,CRW
1388,0.0242498255408,US-KY,7,Cincinnati Northern Kentucky International Airport,139,5732,CVG
1389,0.0,US-FL,7,Daytona Beach International Airport,0,155,DAB
1390,0.0223634651601,US-TX,7,Dallas Love Field,95,4248,DAL
1391,0.0266940451745,US-OH,7,James M Cox Dayton International Airport,26,974,DAY
1392,0.0434782608696,US-IA,7,Dubuque Regional Airport,5,115,DBQ
1393,0.0388744909293,US-DC,7,Ronald Reagan Washington National Airport,315,8103,DCA
1394,0.0197516930023,US-CO,7,Denver International Airport,245,12404,DEN
1395,0.0218640051698,US-TX,7,Dallas Fort Worth International Airport,609,27854,DFW
1396,0.0454545454545,US-AK,7,Dillingham Airport,2,44,DLG
1397,0.0340909090909,US-MN,7,Duluth International Airport,6,176,DLH
1398,0.013431013431,US-IA,7,Des Moines International Airport,11,819,DSM
1399,0.015985267035,US-MI,7,Detroit Metropolitan Wayne County Airport,217,13575,DTW
1400,0.193548387097,US-AK,7,Unalaska Airport,12,62,DUT
1401,0.0,US-NY,7,Elmira Corning Regional Airport,0,115,ELM
1402,0.00365726227795,US-TX,7,El Paso International Airport,7,1914,ELP
1403,0.0322580645161,US-PA,7,Erie International Tom Ridge Field,4,124,ERI
1404,0.0162162162162,US-OR,7,Mahlon Sweet Field,3,185,EUG
1405,0.0571428571429,US-IN,7,Evansville Regional Airport,8,140,EVV
1406,0.033912173834,US-NJ,7,Newark Liberty International Airport,373,10999,EWR
1407,0.0215053763441,US-FL,7,Key West International Airport,4,186,EYW
1408,0.0188356164384,US-AK,7,Fairbanks International Airport,11,584,FAI
1409,0.0,US-ND,7,Hector International Airport,0,154,FAR
1410,0.0176322418136,US-CA,7,Fresno Yosemite International Airport,7,397,FAT
1411,0.0652173913043,US-NC,7,Fayetteville Regional Grannis Field,3,46,FAY
1412,0.00649350649351,US-MT,7,Glacier Park International Airport,1,154,FCA
1413,0.0122580645161,US-FL,7,Fort Lauderdale Hollywood International Airport,57,4650,FLL
1414,0.00847457627119,US-MI,7,Bishop International Airport,1,118,FNT
1415,0.0,US-SD,7,Joe Foss Field Airport,0,274,FSD
1416,0.0126582278481,US-AR,7,Fort Smith Regional Airport,3,237,FSM
1417,0.0279329608939,US-IN,7,Fort Wayne International Airport,5,179,FWA
1418,0.00448028673835,US-WA,7,Spokane International Airport,5,1116,GEG
1419,0.0,US-ND,7,Grand Forks International Airport,0,2,GFK
1420,0.0194805194805,US-TX,7,East Texas Regional Airport,3,154,GGG
1421,0.0,US-MS,7,Gulfport Biloxi International Airport,0,91,GPT
1422,0.0183727034121,US-WI,7,Austin Straubel International Airport,7,381,GRB
1423,0.0134575569358,US-MI,7,Gerald R. Ford International Airport,13,966,GRR
1424,0.0211988304094,US-NC,7,Piedmont Triad International Airport,29,1368,GSO
1425,0.0377073906486,US-SC,7,Greenville Spartanburg International Airport,25,663,GSP
1426,0.0322580645161,US-AK,7,Gustavus Airport,1,31,GST
1427,0.0062893081761,US-MT,7,Great Falls International Airport,1,159,GTF
1428,0.010752688172,US-MT,7,Helena Regional Airport,1,93,HLN
1429,0.0148063781321,US-HI,7,Honolulu International Airport,52,3512,HNL
1430,0.0203611217826,US-TX,7,William P Hobby Airport,106,5206,HOU
1431,0.0903790087464,US-NY,7,Westchester County Airport,62,686,HPN
1432,0.00435729847495,US-TX,7,Valley International Airport,2,459,HRL
1433,0.0445736434109,US-AL,7,Huntsville International Carl T Jones Field,23,516,HSV
1434,0.0369618196588,US-DC,7,Washington Dulles International Airport,182,4924,IAD
1435,0.00741459969989,US-TX,7,George Bush Intercontinental Houston Airport,84,11329,IAH
1436,0.0140056022409,US-KS,7,Wichita Mid Continent Airport,10,714,ICT
1437,0.032967032967,US-TX,7,Skylark Field,9,273,ILE
1438,0.020725388601,US-NC,7,Wilmington International Airport,4,193,ILM
1439,0.015093222847,US-IN,7,Indianapolis International Airport,51,3379,IND
1440,0.015977443609,US-NY,7,Long Island Mac Arthur Airport,17,1064,ISP
1441,0.0173913043478,US-NY,7,Ithaca Tompkins Regional Airport,2,115,ITH
1442,0.0,US-HI,7,Hilo International Airport,0,434,ITO
1443,0.00917431192661,US-WY,7,Jackson Hole Airport,1,109,JAC
1444,0.00625,US-MS,7,Jackson-Medgar Wiley Evers International Airport,5,800,JAN
1445,0.00970445522717,US-FL,7,Jacksonville International Airport,22,2267,JAX
1446,0.0343677010344,US-NY,7,John F Kennedy International Airport,206,5994,JFK
1447,0.0150501672241,US-AK,7,Juneau International Airport,9,598,JNU
1448,0.0145102781137,US-HI,7,Kona International At Keahole Airport,12,827,KOA
1449,0.0215053763441,US-AK,7,Ketchikan International Airport,6,279,KTN
1450,0.0165975103734,US-MI,7,Capital City Airport,4,241,LAN
1451,0.00956654249915,US-NV,7,McCarran International Airport,113,11812,LAS
1452,0.027027027027,US-OK,7,Lawton Fort Sill Regional Airport,5,185,LAW
1453,0.0215923780342,US-CA,7,Los Angeles International Airport,451,20887,LAX
1454,0.018156424581,US-TX,7,Lubbock Preston Smith International Airport,13,716,LBB
1455,0.0072202166065,US-KY,7,Blue Grass Airport,2,277,LEX
1456,0.0111111111111,US-LA,7,Lafayette Regional Airport,2,180,LFT
1457,0.0501871221572,US-NY,7,La Guardia Airport,523,10421,LGA
1458,0.0185873605948,US-CA,7,Long Beach /Daugherty Field/ Airport,5,269,LGB
1459,0.0199530516432,US-HI,7,Lihue Airport,17,852,LIH
1460,0.0151734104046,US-AR,7,Bill & Hillary Clinton National Airport/Adams Field,21,1384,LIT
1461,0.0,US-NE,7,Lincoln Airport,0,89,LNK
1462,0.00813008130081,US-TX,7,Laredo International Airport,1,123,LRD
1463,0.0533333333333,US-WI,7,La Crosse Municipal Airport,8,150,LSE
1464,0.0,US-WV,7,Greenbrier Valley Airport,0,13,LWB
1465,0.0138461538462,US-TX,7,Midland International Airport,9,650,MAF
1466,0.00995024875622,US-MI,7,MBS International Airport,2,201,MBS
1467,0.0107566089335,US-MO,7,Kansas City International Airport,59,5485,MCI
1468,0.0141200780622,US-FL,7,Orlando International Airport,123,8711,MCO
1469,0.0209339774557,US-PA,7,Harrisburg International Airport,13,621,MDT
1470,0.00547195622435,US-IL,7,Chicago Midway International Airport,24,4386,MDW
1471,0.0123772102161,US-TN,7,Memphis International Airport,63,5090,MEM
1472,0.0,US-TX,7,Mc Allen Miller International Airport,0,270,MFE
1473,0.0243902439024,US-OR,7,Rogue Valley International Medford Airport,3,123,MFR
1474,0.0115332428765,US-NH,7,Manchester Airport,17,1474,MHT
1475,0.0181902266071,US-FL,7,Miami International Airport,118,6487,MIA
1476,0.0283322601417,US-WI,7,General Mitchell International Airport,44,1553,MKE
1477,0.0,US-FL,7,Melbourne International Airport,0,154,MLB
1478,0.00558659217877,US-IL,7,Quad City International Airport,1,179,MLI
1479,0.0173913043478,US-LA,7,Monroe Regional Airport,2,115,MLU
1480,0.0436363636364,US-AL,7,Mobile Regional Airport,12,275,MOB
1481,0.010752688172,US-ND,7,Minot International Airport,1,93,MOT
1482,0.0,US-MI,7,Sawyer International Airport,0,31,MQT
1483,0.0162601626016,US-CA,7,Monterey Peninsula Airport,4,246,MRY
1484,0.0223463687151,US-WI,7,Dane County Regional Truax Field,12,537,MSN
1485,0.00540540540541,US-MT,7,Missoula International Airport,1,185,MSO
1486,0.0128701086148,US-MN,7,Minneapolis-St Paul International/Wold-Chamberlain Airport,173,13442,MSP
1487,0.00773606370876,US-LA,7,Louis Armstrong New Orleans International Airport,34,4395,MSY
1488,0.0,US-SC,7,Myrtle Beach International Airport,0,256,MYR
1489,0.0108278030038,US-CA,7,Metropolitan Oakland International Airport,62,5726,OAK
1490,0.0216819973719,US-HI,7,Kahului Airport,33,1522,OGG
1491,0.00937988535696,US-OK,7,Will Rogers World Airport,18,1919,OKC
1492,0.0108368452739,US-NE,7,Eppley Airfield,18,1661,OMA
1493,0.0232558139535,US-AK,7,Nome Airport,2,86,OME
1494,0.0149017121116,US-CA,7,Ontario International Airport,47,3154,ONT
1495,0.0342875522676,US-IL,7,Chicago O'Hare International Airport,1066,31090,ORD
1496,0.0180012414649,US-VA,7,Norfolk International Airport,29,1611,ORF
1497,0.152173913043,US-MA,7,Worcester Regional Airport,14,92,ORH
1498,0.0361445783133,US-AK,7,Ralph Wien Memorial Airport,3,83,OTZ
1499,0.0150273224044,US-FL,7,Palm Beach International Airport,33,2196,PBI
1500,0.0103921568627,US-OR,7,Portland International Airport,53,5100,PDX
1501,0.0356148603245,US-PA,7,Philadelphia International Airport,371,10417,PHL
1502,0.0139842831508,US-AZ,7,Phoenix Sky Harbor International Airport,226,16161,PHX
1503,0.0469798657718,US-IL,7,General Wayne A. Downing Peoria International Airport,7,149,PIA
1504,0.0204409246575,US-PA,7,Pittsburgh International Airport,191,9344,PIT
1505,0.0218818380744,US-FL,7,Pensacola Regional Airport,10,457,PNS
1506,0.010752688172,US-WA,7,Tri Cities Airport,1,93,PSC
1507,0.0161290322581,US-AK,7,Petersburg James A Johnson Airport,1,62,PSG
1508,0.024,US-CA,7,Palm Springs International Airport,9,375,PSP
1509,0.0180412371134,US-RI,7,Theodore Francis Green State Airport,49,2716,PVD
1510,0.0279214064116,US-ME,7,Portland International Jetport Airport,27,967,PWM
1511,0.0,US-SD,7,Rapid City Regional Airport,0,153,RAP
1512,0.0,US-ND,7,Grand Forks Air Force Base,0,30,RDR
1513,0.018018018018,US-NC,7,Raleigh Durham International Airport,60,3330,RDU
1514,0.0330578512397,US-VA,7,Richmond International Airport,56,1694,RIC
1515,0.00581655480984,US-NV,7,Reno Tahoe International Airport,13,2235,RNO
1516,0.0376344086022,US-VA,7,Roanoke–Blacksburg Regional Airport,7,186,ROA
1517,0.034231609614,US-NY,7,Greater Rochester International Airport,47,1373,ROC
1518,0.0280898876404,US-MN,7,Rochester International Airport,5,178,RST
1519,0.0254916241806,US-FL,7,Southwest Florida International Airport,35,1373,RSW
1520,0.0119736311045,US-CA,7,San Diego International Airport,89,7433,SAN
1521,0.00680693069307,US-TX,7,San Antonio International Airport,22,3232,SAT
1522,0.0291411042945,US-GA,7,Savannah Hilton Head International Airport,19,652,SAV
1523,0.0309653916211,US-CA,7,Santa Barbara Municipal Airport,17,549,SBA
1524,0.0283018867925,US-IN,7,South Bend Regional Airport,3,106,SBN
1525,0.00469483568075,US-CA,7,San Luis County Regional Airport,1,213,SBP
1526,0.0,US-AK,7,Deadhorse Airport,0,44,SCC
1527,0.00570539419087,US-KY,7,Louisville International Standiford Field,11,1928,SDF
1528,0.0102820211516,US-WA,7,Seattle Tacoma International Airport,105,10212,SEA
1529,0.0320322072466,US-CA,7,San Francisco International Airport,366,11426,SFO
1530,0.0189125295508,US-MO,7,Springfield Branson National Airport,8,423,SGF
1531,0.0306859205776,US-LA,7,Shreveport Regional Airport,17,554,SHV
1532,0.0161290322581,US-AK,7,Sitka Rocky Gutierrez Airport,3,186,SIT
1533,0.0200989950502,US-CA,7,Norman Y. Mineta San Jose International Airport,134,6667,SJC
1534,0.0388888888889,US-TX,7,San Angelo Regional Mathis Field,7,180,SJT
1536,0.0113534508515,US-UT,7,Salt Lake City International Airport,76,6694,SLC
1537,0.00652883569097,US-CA,7,Sacramento International Airport,24,3676,SMF
1538,0.0302648171501,US-CA,7,John Wayne Airport-Orange County Airport,120,3965,SNA
1539,0.0324675324675,US-TX,7,Sheppard Air Force Base-Wichita Falls Municipal Airport,5,154,SPS
1540,0.00322580645161,US-FL,7,Sarasota Bradenton International Airport,1,310,SRQ
1541,0.0105162523901,US-MO,7,Lambert St Louis International Airport,154,14644,STL
1544,0.0162601626016,US-NY,7,Stewart International Airport,2,123,SWF
1545,0.0167890870934,US-NY,7,Syracuse Hancock International Airport,16,953,SYR
1546,0.0,US-FL,7,Tallahassee Regional Airport,0,124,TLH
1547,0.0687830687831,US-OH,7,Toledo Express Airport,13,189,TOL
1548,0.010183299389,US-FL,7,Tampa International Airport,60,5892,TPA
1549,0.0161290322581,US-TN,7,Tri Cities Regional Tn Va Airport,1,62,TRI
1550,0.01611328125,US-OK,7,Tulsa International Airport,33,2048,TUL
1551,0.0139130434783,US-AZ,7,Tucson International Airport,24,1725,TUS
1552,0.015479876161,US-MI,7,Cherry Capital Airport,5,323,TVC
1553,0.0402684563758,US-AR,7,Texarkana Regional Webb Field,6,149,TXK
1554,0.0179856115108,US-TX,7,Tyler Pounds Regional Airport,5,278,TYR
1555,0.0125673249551,US-TN,7,McGhee Tyson Airport,7,557,TYS
1556,0.0,US-FL,7,Destin-Ft Walton Beach Airport,0,124,VPS
1557,0.0322580645161,US-AK,7,Wrangell Airport,2,62,WRG
1558,0.0276679841897,US-AR,7,Northwest Arkansas Regional Airport,14,506,XNA
1559,0.0,US-AK,7,Yakutat Airport,0,62,YAK
6,0.0208543665405,,7,US average,11175,535859,
6,0.0351476534111,,7,Northeast,2747,78156,
6,0.0189170797107,,7,South,3725,196912,
6,0.0203452123121,,7,Midwest,2170,106659,
6,0.0164339656917,,7,West,2533,154132,
1560,0.0268595041322,US-PA,8,Lehigh Valley International Airport,13,484,ABE
1561,0.00956937799043,US-TX,8,Abilene Regional Airport,2,209,ABI
1562,0.00671755725191,US-NM,8,Albuquerque International Sunport Airport,22,3275,ABQ
1563,0.0208333333333,US-TX,8,Waco Regional Airport,5,240,ACT
1564,0.0645161290323,US-AK,8,Kodiak Airport,4,62,ADQ
1565,0.0666666666667,US-AK,8,King Salmon Airport,3,45,AKN
1566,0.016,US-NY,8,Albany International Airport,24,1500,ALB
1567,0.0176125244618,US-TX,8,Rick Husband Amarillo International Airport,9,511,AMA
1568,0.0262738853503,US-AK,8,Ted Stevens Anchorage International Airport,66,2512,ANC
1569,0.0302066772655,US-GA,8,Hartsfield Jackson Atlanta International Airport,684,22644,ATL
1570,0.0157949249094,US-TX,8,Austin Robert Mueller Municipal,61,3862,AUS
1571,0.0129032258065,US-NC,8,Asheville Regional Airport,2,155,AVL
1572,0.00806451612903,US-PA,8,Wilkes Barre Scranton International Airport,1,124,AVP
1573,0.0622009569378,US-MI,8,Kalamazoo Battle Creek International Airport,13,209,AZO
1574,0.0138429130304,US-CT,8,Bradley International Airport,46,3323,BDL
1575,0.0537634408602,US-AK,8,Bethel Airport,5,93,BET
1576,0.0193548387097,US-CA,8,Meadows Field,3,155,BFL
1577,0.0585480093677,US-ME,8,Bangor International Airport,25,427,BGR
1578,0.00642523364486,US-AL,8,Birmingham-Shuttlesworth International Airport,11,1712,BHM
1579,0.00358422939068,US-MT,8,Billings Logan International Airport,1,279,BIL
1580,0.0,US-ND,8,Bismarck Municipal Airport,0,124,BIS
1581,0.05,US-IL,8,Central Illinois Regional Airport at Bloomington-Normal,6,120,BMI
1582,0.0101461038961,US-TN,8,Nashville International Airport,50,4928,BNA
1583,0.00464252553389,US-ID,8,Boise Air Terminal/Gowen field,5,1077,BOI
1584,0.0691967808111,US-MA,8,General Edward Lawrence Logan International Airport,877,12674,BOS
1585,0.00662251655629,US-TX,8,Southeast Texas Regional Airport,1,151,BPT
1587,0.0,US-TX,8,Brownsville South Padre Island International Airport,0,27,BRO
1588,0.025,US-AK,8,Wiley Post Will Rogers Memorial Airport,2,80,BRW
1589,0.00549450549451,US-LA,8,"Baton Rouge Metropolitan, Ryan Field",2,364,BTR
1590,0.0308056872038,US-VT,8,Burlington International Airport,13,422,BTV
1591,0.0199386503067,US-NY,8,Buffalo Niagara International Airport,39,1956,BUF
1592,0.0155546459271,US-CA,8,Bob Hope Airport,38,2443,BUR
1593,0.0127731092437,US-MD,8,Baltimore/Washington International Thurgood Marshall Airport,114,8925,BWI
1594,0.0,US-MT,8,Gallatin Field,0,159,BZN
1595,0.0563798219585,US-SC,8,Columbia Metropolitan Airport,19,337,CAE
1596,0.0112359550562,US-OH,8,Akron Canton Regional Airport,1,89,CAK
1597,0.0483870967742,US-AK,8,Merle K (Mudhole) Smith Airport,3,62,CDV
1598,0.021978021978,US-TN,8,Lovell Field,4,182,CHA
1599,0.0413533834586,US-SC,8,Charleston Air Force Base-International Airport,22,532,CHS
1600,0.0520059435364,US-IA,8,The Eastern Iowa Airport,35,673,CID
1601,0.0197326543603,US-OH,8,Cleveland Hopkins International Airport,93,4713,CLE
1602,0.0230414746544,US-TX,8,Easterwood Field,5,217,CLL
1603,0.022324865281,US-NC,8,Charlotte Douglas International Airport,261,11691,CLT
1604,0.0318142734308,US-OH,8,Port Columbus International Airport,111,3489,CMH
1605,0.0709677419355,US-IL,8,University of Illinois Willard Airport,11,155,CMI
1606,0.0288288288288,US-CO,8,City of Colorado Springs Municipal Airport,32,1110,COS
1607,0.0165289256198,US-TX,8,Corpus Christi International Airport,8,484,CRP
1608,0.0430107526882,US-WV,8,Yeager Airport,4,93,CRW
1609,0.0285374554102,US-KY,8,Cincinnati Northern Kentucky International Airport,168,5887,CVG
1610,0.0,US-FL,8,Daytona Beach International Airport,0,155,DAB
1611,0.0277072269684,US-TX,8,Dallas Love Field,120,4331,DAL
1612,0.0275791624106,US-OH,8,James M Cox Dayton International Airport,27,979,DAY
1613,0.0333333333333,US-IA,8,Dubuque Regional Airport,4,120,DBQ
1614,0.0538498440873,US-DC,8,Ronald Reagan Washington National Airport,449,8338,DCA
1615,0.0146847565842,US-CO,8,Denver International Airport,184,12530,DEN
1616,0.0278925619835,US-TX,8,Dallas Fort Worth International Airport,783,28072,DFW
1617,0.136363636364,US-AK,8,Dillingham Airport,6,44,DLG
1618,0.0168539325843,US-MN,8,Duluth International Airport,3,178,DLH
1619,0.0276035131744,US-IA,8,Des Moines International Airport,22,797,DSM
1620,0.018289560319,US-MI,8,Detroit Metropolitan Wayne County Airport,250,13669,DTW
1621,0.0322580645161,US-AK,8,Unalaska Airport,2,62,DUT
1622,0.0166666666667,US-NY,8,Elmira Corning Regional Airport,2,120,ELM
1623,0.00778816199377,US-TX,8,El Paso International Airport,15,1926,ELP
1624,0.0241935483871,US-PA,8,Erie International Tom Ridge Field,3,124,ERI
1625,0.00537634408602,US-OR,8,Mahlon Sweet Field,1,186,EUG
1626,0.0704225352113,US-IN,8,Evansville Regional Airport,10,142,EVV
1627,0.0405204785608,US-NJ,8,Newark Liberty International Airport,464,11451,EWR
1628,0.0376344086022,US-FL,8,Key West International Airport,7,186,EYW
1629,0.00512820512821,US-AK,8,Fairbanks International Airport,3,585,FAI
1630,0.00645161290323,US-ND,8,Hector International Airport,1,155,FAR
1631,0.0225563909774,US-CA,8,Fresno Yosemite International Airport,9,399,FAT
1632,0.0322580645161,US-NC,8,Fayetteville Regional Grannis Field,2,62,FAY
1633,0.00645161290323,US-MT,8,Glacier Park International Airport,1,155,FCA
1634,0.0116504854369,US-FL,8,Fort Lauderdale Hollywood International Airport,54,4635,FLL
1635,0.00833333333333,US-MI,8,Bishop International Airport,1,120,FNT
1636,0.00363636363636,US-SD,8,Joe Foss Field Airport,1,275,FSD
1637,0.0291666666667,US-AR,8,Fort Smith Regional Airport,7,240,FSM
1638,0.0659340659341,US-IN,8,Fort Wayne International Airport,12,182,FWA
1639,0.0026455026455,US-WA,8,Spokane International Airport,3,1134,GEG
1640,0.0,US-ND,8,Grand Forks International Airport,0,16,GFK
1641,0.0194805194805,US-TX,8,East Texas Regional Airport,3,154,GGG
1642,0.0215053763441,US-MS,8,Gulfport Biloxi International Airport,2,93,GPT
1643,0.020725388601,US-WI,8,Austin Straubel International Airport,8,386,GRB
1644,0.0316649642492,US-MI,8,Gerald R. Ford International Airport,31,979,GRR
1645,0.0344574780059,US-NC,8,Piedmont Triad International Airport,47,1364,GSO
1646,0.0570570570571,US-SC,8,Greenville Spartanburg International Airport,38,666,GSP
1647,0.0,US-AK,8,Gustavus Airport,0,31,GST
1648,0.0062893081761,US-MT,8,Great Falls International Airport,1,159,GTF
1649,0.0,US-MT,8,Helena Regional Airport,0,93,HLN
1650,0.0104166666667,US-HI,8,Honolulu International Airport,36,3456,HNL
1651,0.0267806267806,US-TX,8,William P Hobby Airport,141,5265,HOU
1652,0.119278779473,US-NY,8,Westchester County Airport,86,721,HPN
1653,0.0175054704595,US-TX,8,Valley International Airport,8,457,HRL
1654,0.0327552986513,US-AL,8,Huntsville International Carl T Jones Field,17,519,HSV
1655,0.0310818888225,US-DC,8,Washington Dulles International Airport,156,5019,IAD
1656,0.0104577404423,US-TX,8,George Bush Intercontinental Houston Airport,122,11666,IAH
1657,0.0292479108635,US-KS,8,Wichita Mid Continent Airport,21,718,ICT
1658,0.0290909090909,US-TX,8,Skylark Field,8,275,ILE
1659,0.010752688172,US-NC,8,Wilmington International Airport,2,186,ILM
1660,0.0226942100669,US-IN,8,Indianapolis International Airport,78,3437,IND
1661,0.0310559006211,US-NY,8,Long Island Mac Arthur Airport,35,1127,ISP
1662,0.025,US-NY,8,Ithaca Tompkins Regional Airport,3,120,ITH
1663,0.00691244239631,US-HI,8,Hilo International Airport,3,434,ITO
1664,0.0,US-WY,8,Jackson Hole Airport,0,109,JAC
1665,0.00970873786408,US-MS,8,Jackson-Medgar Wiley Evers International Airport,8,824,JAN
1666,0.0119416187528,US-FL,8,Jacksonville International Airport,27,2261,JAX
1667,0.0381299734748,US-NY,8,John F Kennedy International Airport,230,6032,JFK
1668,0.0134003350084,US-AK,8,Juneau International Airport,8,597,JNU
1669,0.0112079701121,US-HI,8,Kona International At Keahole Airport,9,803,KOA
1670,0.010752688172,US-AK,8,Ketchikan International Airport,3,279,KTN
1671,0.00409836065574,US-MI,8,Capital City Airport,1,244,LAN
1672,0.0096836129894,US-NV,8,McCarran International Airport,116,11979,LAS
1673,0.0215053763441,US-OK,8,Lawton Fort Sill Regional Airport,4,186,LAW
1674,0.0178332377128,US-CA,8,Los Angeles International Airport,373,20916,LAX
1675,0.0275862068966,US-TX,8,Lubbock Preston Smith International Airport,20,725,LBB
1676,0.0250896057348,US-KY,8,Blue Grass Airport,7,279,LEX
1677,0.010989010989,US-LA,8,Lafayette Regional Airport,2,182,LFT
1678,0.0654309545876,US-NY,8,La Guardia Airport,706,10790,LGA
1679,0.0369003690037,US-CA,8,Long Beach /Daugherty Field/ Airport,10,271,LGB
1680,0.00959232613909,US-HI,8,Lihue Airport,8,834,LIH
1681,0.00716332378223,US-AR,8,Bill & Hillary Clinton National Airport/Adams Field,10,1396,LIT
1682,0.0,US-NE,8,Lincoln Airport,0,58,LNK
1683,0.0241935483871,US-TX,8,Laredo International Airport,3,124,LRD
1684,0.046357615894,US-WI,8,La Crosse Municipal Airport,7,151,LSE
1685,0.0,US-WV,8,Greenbrier Valley Airport,0,14,LWB
1686,0.0182370820669,US-TX,8,Midland International Airport,12,658,MAF
1687,0.00574712643678,US-MI,8,MBS International Airport,1,174,MBS
1688,0.014448257179,US-MO,8,Kansas City International Airport,80,5537,MCI
1689,0.0144845535815,US-FL,8,Orlando International Airport,128,8837,MCO
1690,0.0336538461538,US-PA,8,Harrisburg International Airport,21,624,MDT
1691,0.00921456779289,US-IL,8,Chicago Midway International Airport,42,4558,MDW
1692,0.0171781509361,US-TN,8,Memphis International Airport,89,5181,MEM
1693,0.00363636363636,US-TX,8,Mc Allen Miller International Airport,1,275,MFE
1694,0.0403225806452,US-OR,8,Rogue Valley International Medford Airport,5,124,MFR
1695,0.0169033130494,US-NH,8,Manchester Airport,25,1479,MHT
1696,0.0232665639445,US-FL,8,Miami International Airport,151,6490,MIA
1697,0.0263496143959,US-WI,8,General Mitchell International Airport,41,1556,MKE
1698,0.0,US-FL,8,Melbourne International Airport,0,155,MLB
1699,0.00549450549451,US-IL,8,Quad City International Airport,1,182,MLI
1700,0.0169491525424,US-LA,8,Monroe Regional Airport,2,118,MLU
